% Device,CC2040004
% File name,CC2040004_20210605_095056
% Cast time (UTC),2021-06-05 09:50:56
% Cast time (local),2021-06-05 05:50:56
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,47.644524
% Start longitude,13.793641
% Start altitude,760.19000244140625
% Start GPS horizontal error(Meter),4.63700008392334
% Start GPS vertical error(Meter),12.465999603271484
% Start GPS number of satellites,7
% End latitude,47.6445279
% End longitude,13.7936405
% End altitude,766.20501708984375
% End GPS horizontal error(Meter),16.436000823974609
% End GPS vertical error(Meter),38.787998199462891
% End GPS number of satellites,7
% Cast duration (Seconds),404.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2020-10-09
% Temperature calibration date,2020-10-08
% Pressure calibration date,2020-10-06
% 
Press,Depth,Temp,Cond,Sp_cond,Sal,Sound_velocity,Density
0.15,0.15310745464670761,15.690237876055541,138.78992821927827,170.54450337945823,0.081833725224064569,1468.4404728003376,999.058841922633
0.44999999999999996,0.45907569963494649,14.542482304631987,136.02567486083854,171.99941295150376,0.082145107206211432,1464.4396414154344,999.23530203776249
0.74999999999999989,0.76507257065966228,13.733410337111307,133.04895325524547,171.74959821155798,0.081747805502305676,1461.5484742493854,999.35025467202081
1.05,1.0710473322541663,13.517497908028249,131.11763234044187,170.20528261405173,0.080948780006357135,1460.769497799128,999.38009113564783
1.35,1.3770165717170138,13.480785329414323,131.69871783633033,171.12270021118977,0.0813631675785993,1460.6413182164542,999.38670711712348
1.65,1.6829790504039353,13.1925360784084,128.26258038633398,167.91576778642539,0.079760376682890238,1459.5913802886028,999.42463786143753
1.9500000000000002,1.9889164459126145,12.171733604446512,124.28986684747849,167.18330677024281,0.079021091097066509,1455.8046623678745,999.55097232329535
2.25,2.2948213689373946,11.413918375912704,122.51546118199066,168.22614352735096,0.079189751503511568,1452.9321546871215,999.63720872058673
2.55,2.6007054927632187,10.941414928668156,120.42954445651589,167.53589792656851,0.078660332456288659,1451.1144073699427,999.68728830255736
2.85,2.9065732582716288,10.362940685081599,118.29259414650127,167.25503006089764,0.078264293034158924,1448.8589064719201,999.7445160777005
3.15,3.2124269476841003,9.9879160677214713,116.77811553154903,166.88349672715162,0.077912711205229176,1447.3808511120496,999.77968560085992
3.4499999999999997,3.5182702395594743,9.6177685129893362,115.85716189119187,167.33770960384081,0.077942217595814184,1445.9090436193583,999.8128723153319
3.75,3.8240995584642175,8.8850663620859489,113.55832372910676,167.56396832111173,0.077671588240682821,1442.9506084176067,999.8714256016724
4.05,4.1299174557830947,8.6677550708810323,112.0459540234679,166.39950271049634,0.077014837866101332,1442.0655173501898,999.887934218674
4.35,4.435728891310033,8.3029549533871858,111.10278073412499,166.8061901558452,0.077004743640328,1440.5672207684575,999.91406070377752
4.6499999999999995,4.7415338990608342,8.06821282852054,110.3949358458259,166.92002137867718,0.07692631202510776,1439.5976089603626,999.9303482627563
4.9499999999999993,5.0473343749073685,7.8514237296289942,108.43327091917084,165.0358776100378,0.075929406711240308,1438.6963689662514,999.94407802205967
5.2499999999999991,5.35312848253149,7.3666956408110629,107.29575309986643,165.75024261138594,0.075977586385612084,1436.6609900509964,999.972376385964
5.55,5.6589161475294816,7.1096825340373533,106.51571665221647,165.86230109766143,0.075874755730352531,1435.5740992430215,999.98659391947058
5.85,5.9647008158982482,7.0194688654447761,106.33323033338171,166.0446504909641,0.075903832655404554,1435.1941427787251,999.99235559039937
6.1499999999999995,6.2704832133965649,6.8480410463786221,106.25904996270261,166.82195587471637,0.076157565900665788,1434.4658055764248,1000.0018267409492
6.4499999999999993,6.5762629967965474,6.6970140544804035,105.92172848349941,167.08471072613111,0.0761844235698442,1433.8219333641268,1000.009833541055
6.7499999999999991,6.8820412883598925,6.6671390537592,104.85258728384002,165.55424711060692,0.0754574580502994,1433.6971339149429,1000.0119645131134
7.0499999999999989,7.1878181735073836,6.516197838006005,104.25231086550478,165.39480968066658,0.075287963834147653,1433.0505369141893,1000.0194127461804
7.35,7.4935930883689092,6.4033028639306631,103.9725821966482,165.54402358114609,0.075284419816940312,1432.5667237989185,1000.025231981308
7.6499999999999995,7.79936632882586,6.2910798226751838,103.53430370624412,165.43740946775773,0.075162437916132335,1432.0843450953171,1000.0307450410361
7.9499999999999993,8.1051377219419862,6.1295255156348771,102.87852778079638,165.24268532317555,0.074966859893895663,1431.3855029673623,1000.0376955961652
8.25,8.4109073544466444,6.01195606514928,101.954071584896,164.37865346305949,0.074490247643023061,1430.8760573389709,1000.0426414779472
8.5499999999999989,8.7166757972349558,5.9287318535572258,100.31657477037132,162.17376005805028,0.073417687074109408,1430.5149730300377,1000.0458578386267
8.85,9.0224432625633284,5.8165408496758539,97.945532771411862,158.91714331143385,0.071842040919072009,1430.0252388279416,1000.049415373895
9.1499999999999986,9.3282093779829527,5.6628072064856454,97.425783503700814,158.86637979299854,0.071715510826132881,1429.3529213204724,1000.0550680780909
9.45,9.63397414296432,5.5815093211118434,97.190566020762645,158.90413550267033,0.071677655703517126,1428.9986358477574,1000.0586291393388
9.75,9.93973801251392,5.5327671075870688,97.050479906361687,158.92840561156621,0.071655386238156621,1428.7877768419269,1000.061305554191
10.049999999999999,10.245501150146739,5.4909992705765758,96.956693033584457,158.992317984059,0.071655984708255127,1428.6075884807806,1000.0637970334417
10.35,10.551263501091313,5.4284743701409015,96.955031554521966,159.31628772302628,0.0717619210176081,1428.3353010522012,1000.0668317599299
10.649999999999999,10.857025006347115,5.3729196498436282,97.062104712366136,159.78395529859088,0.071938522286130832,1428.0936528636785,1000.0697092170994
10.95,11.162785622603037,5.2948787571040947,97.1285194259111,160.30517930878767,0.072123945584428875,1427.7516508367407,1000.0730272991268
11.25,11.468545392542435,5.2394727305282487,96.9644823539598,160.32766711581803,0.072095342113427371,1427.5096041106474,1000.0756255724912
11.549999999999999,11.774304283253123,5.1478074536960525,97.1832801152706,161.17802308598093,0.072421864213940979,1427.1058459893025,1000.079158991005
11.85,12.080062381794742,5.1243497342513606,97.318794845165939,161.52845738362038,0.072566129432443213,1427.0059616214953,1000.0811877789175
12.149999999999999,12.385819866910524,5.0860984419911475,97.543023181068889,162.10646815694813,0.072804554960467185,1426.8399931655019,1000.0835519503116
12.45,12.691576764378494,5.07089748876429,97.695057921735781,162.44120741364409,0.072947354462504166,1426.7768946028307,1000.0854121216732
12.75,12.9973331939627,5.0675050116705735,97.763741881030654,162.57375170151977,0.073005522974858947,1426.7665010325593,1000.0869928460847
13.049999999999999,13.30308922718207,5.0734157948450971,97.8163430424475,162.62925320776876,0.073034860930015613,1426.7976923463295,1000.0883851692713
13.35,13.608844912004175,5.0841665460345311,97.818655112216419,162.5749793708514,0.073017134844918855,1426.8504662647852,1000.0896521089576
13.649999999999999,13.914600186436294,5.0738674845807044,98.022474346503316,162.9695189632009,0.0731909283836005,1426.8093351403552,1000.0914499813021
13.95,14.220354986492561,5.0677506144166458,98.176118978881192,163.2581702533619,0.073318980529975611,1426.7868454377322,1000.0931355106827
14.249999999999998,14.526109344552207,5.0666593760983378,98.325237770233159,163.51207585169468,0.07343462584396919,1426.7868234883881,1000.094721574379
14.549999999999999,14.831863223389153,5.0435981979694162,98.352725242125018,163.68333212626391,0.073496588410877334,1426.6883985664126,1000.0966506409303
14.85,15.137616653223034,5.0478354508886039,98.344214283345167,163.64608765926406,0.073482081773779684,1426.712056113754,1000.098039021011
15.149999999999999,15.443369673984398,5.0395961384622137,98.407277607988149,163.79593978959832,0.073544751129111741,1426.6799597002278,1000.0997068773277
15.45,15.749122272030848,5.03989428699543,98.422841150231918,163.82021888945221,0.073555739605336914,1426.6860168578216,1000.1011845117074
15.749999999999998,16.054874435244738,5.023956269870407,98.3828062136514,163.84051010689149,0.073553294668424724,1426.6193471474292,1000.1029316500066
16.05,16.3606261664025,5.0266524905668764,98.441075682447917,163.92282775006973,0.073592697717839772,1426.6361829588527,1000.104391128993
16.35,16.666377463262581,5.0113079017333924,98.4472338235031,164.01690013952538,0.073624604416781786,1426.5721942249779,1000.1061529412549
16.650000000000002,16.97212830283787,5.0060036171339064,98.5097471449607,164.15006210408853,0.073681671357670259,1426.5532096427808,1000.1077628096458
16.95,17.27787874142933,5.0115305417079989,98.544173986066966,164.17718824622577,0.073697713636570655,1426.5827030752469,1000.1091563103539
17.25,17.583628790417666,5.0098537380977683,98.593948221474349,164.26929148326451,0.073738490001887244,1426.5799512982835,1000.1106917340239
17.55,17.88937845136233,5.0152830587066095,98.609692431957711,164.26580458876222,0.073740378250102351,1426.6089868522286,1000.112075039381
17.85,18.19512771297499,5.0099889451528306,98.670814679774054,164.39661950577161,0.073796374319264668,1426.5900485333502,1000.1136843196474
18.150000000000002,18.500876541418872,5.0012190299103665,98.621543341270922,164.36256013955307,0.07377402278997916,1426.5554269313732,1000.1152889952061
18.45,18.806624947799381,4.9956024372205272,98.556739111953007,164.28531368594435,0.07373406222229624,1426.5349081804693,1000.116825631373
18.75,19.112372926271568,4.9875210495693914,98.592506060166954,164.38922359936569,0.073775669413675388,1426.5034438703385,1000.1184685539973
19.05,19.418120474794396,4.9822928225374143,98.562355009334851,164.36760789562837,0.0737615754722656,1426.484692027535,1000.1200185512022
19.35,19.723867592953439,4.9699071277388445,98.479891423976127,164.29795895634828,0.073720241913485487,1426.4338021244341,1000.1216641940823
19.650000000000002,20.029614286079696,4.9691741324722436,98.525069256465486,164.37735124257472,0.073755838530743828,1426.4352685940492,1000.1231793232067
19.95,20.335360591135629,4.9738619683554681,98.547146001318652,164.38846970296751,0.073763926060351565,1426.4610109796113,1000.1245831587283
20.25,20.64110648853336,4.9674491078462282,98.635277006962014,164.57069244031322,0.073842742089040347,1426.4370602931365,1000.1262264436133
20.55,20.946851956713225,4.9670381286209331,98.738037169284937,164.7444047447955,0.073921960051499661,1426.4400286179405,1000.1277713350703
20.85,21.252597017786844,4.97429972358921,98.9887817665513,165.12275962972535,0.074100850946017954,1426.4775408500871,1000.1292699685811
21.150000000000002,21.558341672227666,4.9785138630970422,99.221791057557311,165.48817514883112,0.074271613108578369,1426.5013719221624,1000.1308117706153
21.45,21.864085905518916,4.9785426220207674,99.416529668671231,165.81281305456912,0.074420612246933263,1426.5064050972305,1000.1324053849689
21.75,22.169829716030677,4.976417736901201,99.481467272716159,165.93288121657997,0.0744739310479463,1426.5016541599716,1000.1339578586585
22.05,22.475573116008558,4.9752822647631518,99.512233540646633,165.99048619739983,0.074499219767086872,1426.5013029167155,1000.1354713664116
22.35,22.781316118671207,4.9761990418987931,99.52607626264,166.00849914882286,0.074507769220170911,1426.5101331186068,1000.1369373670158
22.650000000000002,23.087058733458402,4.977067538282764,99.515474941171021,165.98600716044516,0.074497644966014367,1426.5187221305762,1000.1383891234855
22.95,23.392800958530771,4.9782569267170924,99.556976449629047,166.0486410083808,0.07452692381634278,1426.5288021826955,1000.1398671652362
23.25,23.69854278835826,4.9773899892969915,99.554156607479342,166.04873980527287,0.074525943729821853,1426.5296208379798,1000.1413551087488
23.55,24.004284220368994,4.977478080514139,99.590644805915616,166.10911121081128,0.074553387495896919,1426.534759844709,1000.142849984115
23.85,24.310025267249898,4.9816437440615857,99.6014976302146,166.10413104842277,0.074553698533803128,1426.558148128287,1000.1442549313105
24.150000000000002,24.615765948179313,4.9888877914334913,99.646665166161981,166.13931443403953,0.074574709194670477,1426.5953640036221,1000.1456243400636
24.45,24.921506235106879,4.9817162289170049,99.619978948666869,166.13455045075872,0.074566947673056744,1426.567906456112,1000.1472128130579
24.75,25.227246065482344,4.9658347673612617,99.647728849622425,166.26890193988285,0.074616912097530616,1426.5014523999721,1000.1489914646679
25.05,25.532985441718179,4.9600655068992907,99.639771948529756,166.28764033507272,0.074620966629855012,1426.48028369665,1000.1505641629786
25.35,25.838724425377276,4.96659701491629,99.67086825169757,166.30328128696934,0.07463248009158524,1426.5143077410987,1000.1519400461704
25.650000000000002,26.14446306576253,4.979223725217043,99.67901821569896,166.24683002024148,0.074615214775556354,1426.57562512564,1000.1531901842021
25.95,26.450201330288454,4.9720920842814067,99.655626213930731,166.24736427090156,0.07460991424352291,1426.5483418710846,1000.154779266962
26.25,26.755939164026589,4.9631145329605886,99.612567997922724,166.22532328597723,0.074592889761772557,1426.5127565307291,1000.1563887861978
26.55,27.061676562177,4.9535940791610367,99.573369314736411,166.2127240083193,0.0745798130625876,1426.4747313950411,1000.158009281912
26.85,27.367413537471865,4.9512366947078652,99.589697052904455,166.25306338435956,0.074596268744962224,1426.4688823820336,1000.1595355077433
27.150000000000002,27.673150133696517,4.9610385229894955,99.647258592445155,166.29473393584891,0.0746221252069582,1426.5176051437259,1000.1608695390061
27.45,27.978886353023274,4.9609100378708293,99.705138925495874,166.39204016077582,0.074666405356487581,1426.5217951439779,1000.1623815593033
27.75,28.284622171638475,4.9596252338569808,99.693377594825137,166.37954716830529,0.074659326975268309,1426.5207293940864,1000.1638714027538
28.05,28.590357555384251,4.9468559934042453,99.746804749989224,166.53969413677072,0.074723379796989869,1426.468221724067,1000.165606916255
28.35,28.896092486235791,4.9414302800754974,99.807185907395876,166.67070506283145,0.074779332374756244,1426.4486509242115,1000.167214699665
28.65,29.201826998470551,4.9384294956059094,99.7812330435093,166.64406704792961,0.0747644996949685,1426.4398691028516,1000.1687259535986
28.95,29.507561095445716,4.9290062193326367,99.693146213724418,166.54937601858572,0.0747137011106233,1426.4022038771434,1000.1703117802269
29.25,29.81329478307525,4.9296709848589666,99.709370535568439,166.57278088023438,0.074724549369610122,1426.4099106328201,1000.1717843480683
29.55,30.119028084404476,4.9347659484011706,99.791326382024437,166.68132056558528,0.07477777967037473,1426.4375635232545,1000.1732194014227
29.85,30.424761000980528,4.9353012281055664,99.787705868960614,166.67229287018537,0.074773611434401047,1426.4446689318697,1000.1746818535769
30.15,30.7304935179429,4.9286146904334114,99.690957861214471,166.54789887932964,0.074711129328534784,1426.4192732439371,1000.1762141442219
30.45,31.036225594050837,4.916942677761,99.77803543129707,166.75840928335882,0.074799114487483276,1426.3716809963355,1000.1779464371736
30.75,31.341957236589582,4.9205793746184456,99.897476824866516,166.93773802657262,0.074883861174556435,1426.3928337764789,1000.179431069651
31.05,31.647688504589965,4.9291212956526849,99.932761213744726,166.94903974387702,0.074894856958008238,1426.4359142204507,1000.1807771379459
31.35,31.953419388973966,4.9245972508881728,99.917016473044342,166.94797198996349,0.074890680037495508,1426.4203019267734,1000.1823211742515
31.65,32.2591498436352,4.9129624390474147,99.868744840887516,166.9322205120715,0.074874582049151289,1426.3727335081755,1000.1839689213015
31.950000000000003,32.5648798696419,4.9099810923393088,99.886481830219566,166.97851048759603,0.074893310575180838,1426.3640735691884,1000.1855059765157
32.25,32.870609517565072,4.9189269788601164,99.884101617339013,166.924605431061,0.074874603746586429,1426.4089393671329,1000.1868228463495
32.55,33.1763388044298,4.9224758366416834,99.906277629492692,166.94186365947712,0.074884717585004271,1426.4295989685584,1000.1882485135557
32.85,33.482067690865883,4.9156277623854541,99.874427924670712,166.9268462590116,0.074872432847218853,1426.4035339272609,1000.1898229896923
33.15,33.787796164957676,4.9165939275905206,99.949366751595392,167.04670156220107,0.074927876190950121,1426.4126547886292,1000.1913266289043
33.45,34.0935242554977,4.925361659920048,100.05611832836362,167.17612215589671,0.07499338840301592,1426.4568264533875,1000.1927127216286
33.75,34.399251956863772,4.9263174669278254,100.19077625803334,167.39576523031303,0.0750947445468634,1426.4659607474919,1000.1942531543767
34.05,34.704979227068655,4.91960673416208,100.3015347007904,167.61840419892039,0.075191911376526185,1426.4406597393365,1000.1959139811651
34.35,35.010706079722887,4.9170937916899664,100.19330602578391,167.45160262460803,0.07511292643834247,1426.4339767330912,1000.1973653668287
34.65,35.316432545150192,4.9166456456070513,100.16160325744437,167.40112585474978,0.0750889704575797,1426.4366403320798,1000.1988277893913
34.95,35.622158595035721,4.90401508825831,100.06781495471452,167.31501549102305,0.075039759750794618,1426.384542406528,1000.2004644513087
35.25,35.927884218751096,4.9036594045309272,100.15116983013539,167.45637795580421,0.075104137848700389,1426.3877373830678,1000.2019964247502
35.55,36.233609428310054,4.8990648184473038,100.15788488070645,167.49334049222574,0.075117395052540073,1426.3718178192219,1000.2035544871978
35.85,36.539334211966256,4.8928890091016761,100.20304737193925,167.60348479772196,0.0751631692407242,1426.3488325187473,1000.2051633276215
36.15,36.845058593726321,4.8992681221598371,100.2626663775104,167.66742578424643,0.0751968320024165,1426.3822524320449,1000.2065643170405
36.45,37.150782613534659,4.9065234815993506,100.26171175080526,167.62515344268198,0.075182260309427554,1426.4195414214278,1000.2079117988881
36.75,37.456506258081859,4.90863646857913,100.3439135741898,167.75073260127937,0.075241176203188612,1426.4338207093854,1000.209399881588
37.05,37.76222951529536,4.9114399110607074,100.34626471737454,167.73894037824019,0.075237385982570612,1426.4511185836482,1000.2108263641868
37.35,38.067952401175432,4.9187839100291812,100.4087237861572,167.80214745375872,0.075271409685952126,1426.4888612283269,1000.2122097594439
37.65,38.373674895676253,4.916327521276191,100.47383064527161,167.92474038435307,0.075325628583642751,1426.4826079912882,1000.2137674149848
37.95,38.679397001429734,4.9257779557290906,100.57029973879347,168.03289105394831,0.075381867951028053,1426.5298366049399,1000.2151335956841
38.25,38.98511871597313,4.9227886934440948,100.64581093442949,168.17585413835511,0.075445076467964153,1426.52120395785,1000.2167073733435
38.55,39.290839997765275,4.9162759851857825,100.72447602725467,168.34394106594743,0.075517279947426172,1426.4967557163084,1000.2183453811837
38.85,39.596560839574906,4.9091148379670839,100.75820939652328,168.44064082535013,0.075556154722193777,1426.4693454805245,1000.2199664845026
39.15,39.902281267227977,4.9133834551785078,100.87165670397361,168.6062308115651,0.075635065458165257,1426.4933352483693,1000.221435510977
39.45,40.208001330376639,4.9251418070051205,100.92163611923648,168.62348852029822,0.075651170515398936,1426.5508800480468,1000.2227317261577
39.75,40.51372109092172,4.9490982147683455,100.95743613701288,168.54837399950372,0.075633626620238051,1426.6631251508163,1000.2237957129568
40.05,40.819440585698814,4.9747809335920721,101.04613715866526,168.55191933266991,0.075653503724781385,1426.783103355134,1000.2248508998381
40.35,41.125159726618492,4.9709598223884184,101.20152707911217,168.83264279630151,0.075779541788903948,1426.7708382891178,1000.2264913033678
40.65,41.430878390950852,4.9576059770191119,101.42501407201127,169.28090674170656,0.075975776154272312,1426.7158895300097,1000.228349579899
40.95,41.736596557628907,4.9449809559598519,101.54427685174892,169.55141330877834,0.0760907006815335,1426.6640856751,1000.2301278463729
41.25,42.042314244129422,4.9321569195323951,101.60566635279022,169.72660310772139,0.076161587446241685,1426.6113125810527,1000.2318717740235
41.55,42.348031467172255,4.9224486762934969,101.63930702633542,169.83788346650363,0.076205316342466634,1426.5724806155508,1000.2335406438623
41.827681961484927,42.631005983153969,5.3030099456254653,102.64907425128428,169.37108629715954,0.0762635791303339,1428.2784807779142,1000.2276039576495
